,subset,clean_text,n_annot,mean_accept,mean_conf,label
11135,train,"Dr Yvonne Doyle, Medical Director at Public Health England, said: It is very positive that cases have declined for yet another week in all age groups and all regions whilst hospitalisations are also falling.",3,0.0,5.0,0
11136,train,But it is important to remember that we are still seeing high infection rates and COVID-related deaths across the country.,3,0.0,5.0,0
11137,train,"We now have a vaccine and hope is on the way, but we must not drop our guard.",3,0.0,4.333333333333333,0
11138,train,"Please keep your distance, wear a face covering in enclosed spaces, and wash your hands regularly.",3,0.0,5.0,0
11139,train,This will help to control the virus and save lives.,3,0.6666666666666666,4.666666666666667,1
11140,train,"Flu vaccine uptake is higher in all groups except pregnant women, compared to this time last year.",3,0.0,5.0,0
11141,train,"Provisional data suggests uptake rates are: 77.0% in 65 year olds 43.7% in under 65 years in a clinical risk group 33.9% in pregnant women 49.6% in 2 year olds 51.6% in 3 year olds 19.8% in school-age children (as of 31 October) 51.6% in healthcare workers (as of 31 October) Dr Vanessa Saliba, Head of Flu at PHE said: We have had an incredible start to the flu vaccination programme, with record uptake in over 65s and 2 to 3 year olds.",3,0.0,5.0,0
11142,train,"Thursday 26 November 2020 COVID-19 Surveillance indicators suggest that coronavirus (COVID-19) activity at a national level has decreased during week 47, between 16 and 22 November 2020.",3,0.0,5.0,0
11143,train,"The highest case rates were seen in those aged 40 to 49, with a rate of 242.62 per 100,000 population.",3,0.0,5.0,0
11145,train,"In week 47 they were 239.6 per 100,000 population, compared to 333.8 in the previous week.",3,0.0,5.0,0
11147,train,"They were highest in the North East, Yorkshire and the Humber and West Midlands.",3,0.0,5.0,0
11149,train,"The number of acute respiratory infection incidents was 1,173 in week 47, compared to 1,331 in the previous week.",3,0.0,5.0,0
11150,train,"The hospital admission rate for COVID-19 was 15.50 per 100,000 in week 47, compared to 16.88 per 100,000 in the previous week.",3,0.0,5.0,0
11151,train,The highest hospital admission rates for COVID-19 were observed in the North East.,3,0.0,5.0,0
11152,train,Hospital admission rates have fallen overall.,3,0.0,5.0,0
11153,train,"Significant falls were observed in the North West, Yorkshire and the Humber and East Midlands, but rises were seen in all other regions, with the steepest rises in the North East, South West and London.",3,0.0,5.0,0
11154,train,"Dr Yvonne Doyle, Medical Director at Public Health England, said: That this virus continues to claim an increasing number of lives is a tragedy, but there are now reasons for hope in the data.",3,0.3333333333333333,4.666666666666667,0
11155,train,"Case rates have fallen across every age range and in all regions, and positivity in both pillars has also decreased.",3,0.0,5.0,0
11156,train,Over time we can expect that to lead to fewer hospitalisations and deaths.,3,0.6666666666666666,4.333333333333333,1
11157,train,The huge efforts people have made over the past few weeks are starting to pay off.,3,0.6666666666666666,4.666666666666667,1
11158,train,"However, we must not be complacent and squander the gains we have made, even when some measures are eased.",3,0.0,4.666666666666667,0
11159,train,"By mixing with fewer people, we can help to slow the spread of COVID-19 and bring down the number of infections.",5,1.0,4.6,1
11160,train,This is what will help us to control the virus and protect our family and friends.,3,0.6666666666666666,4.666666666666667,1
11161,train,Flu vaccine uptake is higher in all groups except pregnant women compared to this time last year.,7,0.0,5.0,0
11162,train,"Thursday 19 November 2020 The main points from this week’s national influenza and COVID-19 surveillance report are: COVID-19 Surveillance indicators suggest that coronavirus (COVID-19) activity at a national level has remained high during week 46, between 9 and 15 November 2020.",3,0.0,5.0,0
11163,train,Case rates have fallen among those aged 20 to 69 years old.,3,0.0,5.0,0
11164,train,"The highest case rates were seen in those aged 20 to 29, with a rate of 362.1 per 100,000 population.",3,0.0,5.0,0
11165,train,"Case rates for those aged 80 are 245.3 per 100,000 population in week 46, compared to 235.5 in the previous week.",3,0.0,5.0,0
11166,train,"Case rates per 100,000 were highest in Yorkshire and the Humber, North East and West Midlands.",3,0.0,5.0,0
11167,train,Positivity rates through Pillar 1 (NHS and PHE testing) have increased slightly and decreased slightly through Pillar 2 (community testing).,3,0.0,4.333333333333333,0
11168,train,Positivity rates were highest among those aged 80 and over tested through Pillar 1 (NHS and PHE testing) and in 10 to 19-year-olds tested through Pillar 2 (community testing).,3,0.0,5.0,0
11169,train,"The hospitalisation rate for COVID-19 was 16.74 per 100,000 in week 46 compared to 14.23 per 100,000 in the previous week.",3,0.0,5.0,0
11170,train,"The highest hospital admission rates for COVID-19 were observed in Yorkshire and the Humber and the North East By age group, the highest hospital admission rates continue to be those aged 85 and over.",3,0.0,5.0,0
11171,train,"Dr Yvonne Doyle, Medical Director at Public Health England, said: The highest rate of infections from the last week continues to be seen in the younger generations.",3,0.0,5.0,0
11172,train,"Whilst it is encouraging that case rates amongst those aged between 20 to 69 have fallen, they continued to rise in those over 70 who are more at risk of a bad outcome from the virus.",3,0.0,5.0,0
11173,train,The hospital admission rate also increased and was highest in those over 85.,3,0.0,5.0,0
11174,train,"The effect of the current measures does not yet appear in the data, but we should begin to see the impact soon.",3,0.0,5.0,0
11176,train,This in turn will help us to control the virus and save lives.,3,0.6666666666666666,4.666666666666667,1
11178,train,Provisional data suggests uptake rates are: 72.9% in 65 year olds 37.8% in under 65 years in a clinical risk group 30.8% in pregnant women 45.0% in 2-year-olds 46.8% in 3-year-olds The first uptake rates for school-age children (Reception to Year 7) and healthcare workers will be published in November.,3,0.0,5.0,0
11179,train,"Dr Vanessa Saliba, Head of Flu, Public Health England said: This winter, more people than ever are being offered a free flu vaccine and it is encouraging to see uptake in 2 to 3-year-olds and those aged 65 and over is higher than ever for this point in the season.",3,0.0,5.0,0
11180,train,Thursday 12 November 2020 The main points from this week’s national influenza and COVID-19 surveillance report are: COVID-19 Detections of coronavirus (COVID-19) cases in England remained high in week 45 with a slight increase on the previous week.,3,0.0,5.0,0
11181,train,Case rates have increased across all age groups.,3,0.0,5.0,0
11182,train,"The highest case rates were seen in those aged 20 to 29, with a rate of 358.9 per 100,000 population.",3,0.0,5.0,0
11183,train,"The biggest increase was seen in those aged 80 with a rate of 217.1 per 100,000 population in week 45, compared to 192.4 in the previous week.",3,0.0,5.0,0
11184,train,"Case rates per 100,000 were highest in the North East, North West and Yorkshire and the Humber.",5,0.0,5.0,0
11185,train,Positivity rates through Pillar 1 (NHS and PHE testing) and Pillar 2 (community testing) have decreased slightly.,3,0.0,5.0,0
11186,train,"Positivity rates were highest among those aged 80 and over tested through Pillar 1 (NHS and PHE testing), as they are more likely to be in hospital, and in 10 to 19-year-olds tested through Pillar 2 (community testing).",3,0.6666666666666666,5.0,1
11187,train,"The hospitalisation rate for COVID-19 was 14.03 per 100,000 in week 45 compared to 13.53 per 100,000 in the previous week.",3,0.0,5.0,0
11188,train,"By NHS regions, the highest hospital admission rates for COVID-19 were observed in the North East.",3,0.0,5.0,0
11189,train,"By age group, the highest hospital admission rates were in those aged 85 and over.",9,0.0,5.0,0
11190,train,"Dr Yvonne Doyle, Medical Director at Public Health England, said: The highest rate of infections continues to be seen in the younger generations, but worryingly it is rising quickly in those over 80 who are most at risk of poor outcomes.",3,0.0,5.0,0
11191,train,"The current measures are in place to help protect all of us, and anyone can suffer serious illness from this virus.",3,0.3333333333333333,4.0,0
11192,train,Limiting contact with others will help to stop the spread of the virus and protect the people we love.,3,1.0,4.333333333333333,1
11194,train,Provisional data suggests uptake rates are: 70.7% in 65 year olds 35.2% in under 65 years in a clinical risk group 27.9% in pregnant women 41.9% in 2-year-olds 43.4% in 3-year-olds The first uptake rates for school-age children (Reception to Year 7) and healthcare workers will be published in November.,3,0.0,4.666666666666667,0
11195,train,"Dr Vanessa Saliba, Head of Flu, Public Health England said: This winter, more people than ever are being offered a free flu vaccine and it is encouraging to see uptake in 2- to 3-year-olds and those aged 65 and over is higher than ever for this point in the season.",3,0.0,5.0,0
11196,train,Thursday 5 November 2020 The main points from this week’s national influenza and COVID-19 surveillance report are: COVID-19 Case detections decreased slightly compared to last week though this is likely to be driven by reduced testing over the half term period.,3,0.6666666666666666,3.333333333333333,1
